UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,SJ_Most_1,SJ_Least_1,SJ_Time_1,SJ_Most_2,SJ_Least_2,SJ_Time_2,SJ_Most_3,SJ_Least_3,SJ_Time_3,SJ_Most_4,SJ_Least_4,SJ_Time_4,SJ_Most_5,SJ_Least_5,SJ_Time_5,SJ_Most_6,SJ_Least_6,SJ_Time_6,SJ_Most_7,SJ_Least_7,SJ_Time_7,SJ_Most_8,SJ_Least_8,SJ_Time_8,SJ_Most_9,SJ_Least_9,SJ_Time_9,Scenario1_1,Scenario1_2,Scenario1_3,Scenario1_4,Scenario1_5,Scenario1_6,Scenario1_7,Scenario1_8,Scenario1_Time,Scenario2_1,Scenario2_2,Scenario2_3,Scenario2_4,Scenario2_5,Scenario2_6,Scenario2_7,Scenario2_8,Scenario2_Time,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,PScale01_Q1,PScale01_Q2,PScale01_Q3,PScale01_Q4,PScale02_Q1,PScale02_Q2,PScale02_Q3,PScale02_Q4,PScale03_Q1,PScale03_Q2,PScale03_Q3,PScale03_Q4,PScale04_Q1,PScale04_Q2,PScale04_Q3,PScale04_Q4,PScale05_Q1,PScale05_Q2,PScale05_Q3,PScale05_Q4,PScale06_Q1,PScale06_Q2,PScale06_Q3,PScale06_Q4,PScale06_Q5,PScale06_Q6,PScale07_Q1,PScale07_Q2,PScale07_Q3,PScale07_Q4,PScale08_Q1,PScale08_Q2,PScale08_Q3,PScale08_Q4,PScale09_Q1,PScale09_Q2,PScale09_Q3,PScale09_Q4,PScale10_Q1,PScale10_Q2,PScale10_Q3,PScale10_Q4,PScale11_Q1,PScale11_Q2,PScale11_Q3,PScale11_Q4,PScale12_Q1,PScale12_Q2,PScale12_Q3,PScale12_Q4,PScale13_Q1,PScale13_Q2,PScale13_Q3,PScale13_Q4,PScale13_Q5,split
245237723,3.0,4.0,3.0,3.0,5.0,0.0,0.0,0,2,4,139,3,2,115,1,3,183,1,2,216,2,3,156,3,4,40,1,2,166,2,3,88,1,4,97,1,1,1,4,1,2,0,4,168,4,0,1,3,3,2,0,3,210,2,3,3,3,2,2,1,1,4,5,1,2,4,1,2,5,1,4,4,1,3,2,1,4,4,1,4,4,2,3,1,4,4,2,1,1,4,4,4,4,3,4,2,3,4,1,1,4,1,1,4,1,3,2,1,4,1,1,1,1,4,4,3,4,3,1,1,1,4,4,1,1,4,3,2,train
245160453,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,2,4,90,1,2,105,3,1,209,3,2,68,2,4,43,3,1,77,3,2,27,2,3,29,3,4,45,1,1,1,4,1,2,0,4,55,4,0,1,3,3,2,0,3,28,2,5,3,7,1,1,2,1,7,1,1,2,6,2,2,1,2,7,6,1,3,1,1,3,4,1,4,3,2,3,3,3,3,2,2,2,2,2,3,3,2,2,3,3,2,2,1,3,2,2,3,2,3,2,2,3,2,2,2,2,3,3,3,4,3,2,3,3,2,2,1,1,3,2,2,train
245032483,4.0,4.0,3.0,4.0,5.0,1.0,0.0,0, , , , , , ,1,3,55,3,2,100,2,4,46,2,4,215,3,2,67,1,3,112,2,3,115,1,1,1,4,1,2,0,4,93,4,0,1,3,3,2,0,3,85,1,8,6,1,2,1,1,7,4,7,1,1,4,1,1,5,1,6, ,1,1,4,4,1,4,1,4,1,4,3,1,4,2,4,4,3,1,1,1,1,3,2,4,4,4,1,2,4,1,2,2,1,2,3,1,4,1,1,1,1,4,4,1,1,2,4,1,1,4,4, , , , , ,train
244937105,3.0,4.0,5.0,4.0,5.0,1.0,0.0,0,3,2,72,3,2,53,1,3,57,1,2,42,2,4,31,3,4,52,1,2,49,1,4,55,1,3,97,1,1,1,4,1,2,0,4,69,4,0,1,3,3,2,0,3,83,2,1,4,6,1,2,2,1,1,2,1,2,1,2,2,1,2,1,5,1,2,3,3,2,4,2,3,1,1,4,3,4,3,1,2,2,3,3,1,3,2,2,3,4,3,1,1,4,1,1,2,3,3,3,1,4,1,2,1,2,4,4,4,2,2,3,3,2,2,3,2,1,3,2,2,train
245216732,2.0,2.0,3.0,3.0,1.0,0.0,1.0,0,3,1,30,4,3,55,1,2,67,1,2,54,2,3,30,3,1,41,1,3,43,1,3,46,1,3,76,1,1,1,4,1,1,0,4,81,4,0,1,3,3,2,0,3,97,2,7,7,1,2,1,1,5,2,6,1,2,3,2,2,2,2,5,5,1,2,4,4,2,4,2,3,4,1,4,3,4,3,3,2,2,1,4,4,3,3,1,4,3,4,2,2,4,4,4,2,2,1,4,2,4,2,2,1,2,4,3,4,1,1,4,4,2,1,3,1,4,4,2,4,train
244946422,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,2,70,3,2,38,1,3,56,2,3,29,2,4,34,2,1,44,4,3,32,2,3,30,2,3,50,1,1,1,4,1,2,0,4,60,4,0,1,3,3,2,0,3,35,3,1,2,4,1,3,3,1,3,3,1,3,3,3,3,2,3,3,3,1,4,1,1,4,4,1,3,2,3,3,4,3,3,3,2,2,1,1,3,1,2,2,3,2,2,1,2,3,1,3,2,1,3,3,1,4,1,1,1,1,3,4,2,4,4,1,3,2,2,2,2,1,4,4,2,train
245079693,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1,2,4,36,3,4,23,2,1,25,3,2,45,2,4,19,2,1,39,1,2,26,1,4,35,2,4,28,1,1,1,4,1,2,0,4,80,4,0,1,3,3,2,0,3,73,2,1,3,7,1,1,2,1,7,1,1,2,1,2,2,5,7,7,2,1,2,2,2,2,3,2,3,3,2,2,3,3,4,1,1,1,3,3,3,3,2,2,3,3,2,2,3,3,2,3,3,2,3,2,3,2,2,3,2,1,3,3,3,2,2,2,3,3,2,2,3,2,2,2,3,train
245150962,1.0,2.0,2.0,3.0,1.0,0.0,1.0,1,3,1,48,4,1,56,1,3,57,1,2,95,1,4,26,1,4,41,4,3,33,1,4,47,1,3,47,1,1,1,4,1,2,0,4,74,4,0,1,3,3,2,0,3,72,2,5,1,4,1,3,1,1,2,4,1,2,2,2,2,5,2,3,2,1,1,4,4,1,4,1,4,4,2,4,3,1,1,1,1,1,3,4,1,1,4,2,4,4,4,1,1,4,1,1,4,1,3,2,1,4,1,1,1,1,4,4,4,1,1,4,1,1,4,4,1,1,3,3,2,train
245002005,3.0,2.0,3.0,3.0,4.0,0.0,0.0,0,3,1,57,3,4,32,1,3,45,1,3,70,2,4,30,3,4,33,1,4,19,2,4,37,2,4,43,1,0,1,4,1,2,0,4,44,4,0,1,3,3,2,0,3,86,2,3,6,1,2,1,2,1,4,6,1,1,4,2,2,5,5,5,2,1,3,1,1,4,4,1,4,4,1,4,1,4,3,3,3,3,4,4,4,4,3,3,3,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,3,1,1,2,4,4,1,1,4,3,1,train
245039822,4.0,3.0,4.0,3.0,5.0,1.0,0.0,1,3,1,45,3,2,28,1,4,32,1,3,73,2,4,32,1,2,56,4,2,34,2,4,36,2,3,41,1,1,1,4,1,2,0,4,155,4,0,1,3,3,2,0,3,23, ,6,4,1,2,2, ,7,2,5,1,1,4, ,2,2,2,4,3,1,3,2,2,3,4,1,4,4,2,4,4,4,2,2,3,2,3,3,1,4,4,3,1,2,4,1,1,4,1,1,3,1,3,2,1,3,1,1,1,2,4,4,2,3,2,2,1,1,2,3,1,1,4,4,1,train
245129044,4.0,3.0,4.0,5.0,5.0,1.0,1.0,1,3,4,61,3,1,72,1,2,73,1,3,52,2,1,48,3,4,64,1,4,42,2,3,52,1,4,53,1,1,1,4,1,2,0,4,179,4,0,1,3,3,2,0,3,85,2,3,5,4,2,1,1,7,3,5,1,1,4,1,1,5,1,4,4,1,4,1,1,4,4,1,4,3,1,4,4,4,3,2,2,1,4,4,4,1,2,4,2,4,4,1,1,4,1,1,2,1,1,4,1,4,1,1,1,4,4,4,2,4,4,1,1,1,3,3,1,1,4,4,1,train
245220980,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0,1,4,48,4,3,33,1,3,52,3,2,43,2,4,50,3,4,55,1,4,46,2,4,75,1,4,21,1,1,1,4,1,2,0,4,19,4,0,1,3,3,2,0,3,20,2,5,6,6,3,1,1,6,1,4,3,1,2,1,1,1,7,2,6,1,4,1,1,4,4,1,4,4,1,4,1,1,4,1,1,1,1,4,1,4,3,3,4,4,4,1,2,4,1,1,3,1,2,3,1,3,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,3,2,train
245171862,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,3,2,55,3,1,61,1,3,79,1,2,47,2,4,56,3,4,39,1,4,37,1,4,48,2,1,52,0,3,0,0,1,2,0,4,123,4,0,1,3,3,2,0,3,40,1,4,3,6,1,1,1,4,1,2,2,1,4,1,2,5,1,1,1,1,4,1,1,3,4,1,4,3,1,4,1,4,3,2,2,2,1,3,1,3,3,4,3,4,4,1,1,4,1,1,3,1,3,1,1,4,1,1,1,1,4,4,4,4,3,2,1,1,3,4,1,1,4,3,3,train
242179354,3.0,4.0,3.0,4.0,4.0,0.0,0.0,0,4,1,122,1,2,121,1,2,204,1,4,105,1,4,39,1,4,24,3,2,428,2,3,58,1,3,52,1,1,1,4,1,2,0,4,68,4,0,1,3,3,2,0,4,41,2,5,3,6,2,2,2,6,1,3,1,3,4,2,2,5,2,2,6,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,1,1,1,1,4,4,1,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,4,train
245111862,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,1,4,401,3,2,430,3,4,98,1,2,186,2,4,303,3,4,177,1,4,134,2,3,124,2,3,358,1,1,1,4,1,2,0,4,186,4,0,1,3,3,2,0,3,104,1,8,5,4,2,1,1,1,3,1,1,1,4,1,1,5,7,3,4,1,1,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,1,4,4,4,1,4,4,1,1,4,1,1,1,3,1,3,1,4,1,1,1,1,4,4,1,4,3,1,1,1,4,4,1,1,4,4,1,train
242623591,3.0,3.0,4.0,3.0,3.0,0.0,0.0,1,3,1,82,3,1,38,2,3,55,1,2,85,2,1,49,2,4,30,1,3,35,2,3,38,1,3,44,1,1,1,4,1,2,0,4,70,4,0,1,3,3,2,0,3,150,2,1,5,5,2,3,3,6,2,4,1,2,4,3,3,5,2,2,3,1,1,2,2,1,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,1,4,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,2,1,1,4,1,1,4,4,1,1,4,4,1,train
244973726,3.0,3.0,3.0,3.0,5.0,0.0,0.0,1,3,4,51,3,2,52,1,4,45,1,4,46,2,4,32,3,4,40,1,2,57,1,4,44,2,3,74,1,1,1,4,1,2,0,4,31,4,0,1,3,3,2,0,3,45,2,1,2,7,1,2,1,1,7,1,1,2,1,3,2,1,7,7,4,1,2,2,3,3,3,1,4,4,2,3,3,3,3,2,2,2,1,3,4,1,4,2,2,4,4,4,1,4,1,1,2,2,2,2,1,4,1,1,1,1,3,3,3,1,2,3,2,2,4,3,1,1,4,3,2,train
245187011,3.0,3.0,3.0,3.0,4.0,0.0,0.0,1,3,1,32,3,2,38,2,3,63,1,2,66,2,4,31,2,4,44,1,2,42,1,4,62,1,3,44,1,1,1,4,1,2,0,4,61,4,0,1,3,3,2,0,3,73,2,1,2,7,1,2,2,1,7,1,1,2,4,2,2,1,2,7,5,1,3,2,3,3,4,1,3,2,1,4,1,1,1,2,3,4,1,1,1,1,2,2,3,4,2,3,1,4,2,1,4,1,2,3,1,4,1,1,1,1,4,4,4,2,1,4,1,1,4,4,1,3,4,4,2,train
245081699,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1,2,1,56,3,4,44,1,3,52,1,2,92,2,3,54,3,4,52,1,4,37,2,4,75,4,3,195,1,1,1,4,0,4,1,4,43,4,0,1,3,2,4,0,8,48,4,1,3,7,1,4,4,1,7,1,1,4,6,4,4,1,7,7,3,1,1,3,3,1,3,1,3,2,4,2,1,3,1,3,3,4,2,3,1,1,2,1,3,4,4,2,1,4,1,1,3,1,3,1,1,4,1,1,3,2,2,3,4,1,1,4,3,3,3,2,2,2,4,2,4,train
245112099,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,179,3,2,71,1,2,108,1,4,124,2,3,83,2,4,59,1,3,42,1,3,98,2,4,54,1,1,1,4,1,2,0,4,81,4,0,1,3,3,2,0,3,56,1,1,2,7,1,1,1,1,7,1,1,2,4,2,2,5,1,7,5,1,3,1,2,4,3,1,2,4,2,4,2,4,2,2,1,2,1,1,1,1,4,4,1,4,4,1,1,2,1,1,4,1,3,1,1,4,1,1,1,1,4,4,4,3,3,4,2,1,4,4,4,1,4,4,1,train
125354549,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,2,1,195,3,1,224,1,4,90,1,2,113,2,4,76,2,4,74,1,4,27,1,4,97,4,3,100,0,3,1,4,0,4,1,4,55,4,0,1,3,3,2,0,3,160,2,3,5,1,2,1,2,7,5,5,1,3,4,3,2,1,3,5,2,1,2,3,4,2,4,1,4,2,4,4,4,1,3,1,1,1,1,4,1,1,2,4,3,4,4,1,1,4,1,1,1,1,1,2,1,4,1,1,1,1,3,2,4,4,4,4,1,1,4,4,1,1,4,3,1,train
245031994,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,3,4,63,3,2,166,3,2,161,1,2,183,2,4,40,2,1,40,1,4,56,1,3,40,1,3,53,1,1,1,4,1,2,0,4,42,4,0,1,3,3,2,0,3,101,1,4,2,7,1,2,1,1,7,1,8,1,2,1,2,1,7,7,2,1,2,3,2,2,4,1,4,4,3,3,3,3,4,1,1,1,2,1,3,3,3,3,2,4,3,1,1,4,1,1,2,3,2,3,2,3,1,1,2,2,3,3,3,2,2,2,1,2,4,4,3,2,4,3,3,train
245139344,4.0,4.0,4.0,4.0,5.0,1.0,0.0,0,2,4,130,1,2,23,4,2,63,4,2,41,2,4,25,1,4,25,1,4,32,1,4,89,2,4,43,1,1,1,4,1,2,0,4,78,4,0,1,3,3,2,0,3,58,1,1,3,7,1,1,1,1,7,1, ,1, ,1,1, ,7,7,7,1,3,2,2,3,4,1,4,4,1,4,4,4,4,1,1,1,1,4,4,4,3,1,3,4,4,2,3,4,1,2,4,1,3,2,1,4,1,1,1,1,4,4,3,4,3,1,1,1,2, ,1,1,3,3,3,train
245122772,3.0,3.0,4.0,3.0,5.0,0.0,1.0,1,3,1,35,4,1,27,1,3,34,1,2,43,2,4,60,2,4,51,4,3,36,2,4,30,1,2,68,1,1,1,4,1,2,0,4,67,4,0,1,3,3,2,0,3,43,2,1,7,6,1,2,2,1,2,3,1,2,4,2,2,5,2,2,2,1,3,1,3,3,4,2,3,3,1,3,2,3,2,3,3,3,1,1,1,1,3,3,2,3,3,3,1,3,1,1,1,1,3,4,1,2,1,1,2,1,4,3,2,1,1,3,1,2,3,3,1,1,3,2,3,train
233184286,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0,3,4,47,3,2,41,1,4,52,1,2,33,2,1,27,2,4,31,1,2,28,1,4,31,2,3,40,1,1,1,4,1,2,0,4,34,4,0,1,3,3,2,0,3,28,2,3,2,1,2,2,4,5,4,7,2,3,6,2,2,1,3,5,3,1,3,3,3,3,3,1,4,3,2,3,3,3,2,2,3,2,3,3,3,3,3,2,3,3,3,2,1,4,1,1,3,2,3,2,1,4,1,1,2,2,3,3,2,3,3,2,2,2,3,3,3,2,3,3,3,train
245231667,3.0,2.5,3.0,3.5,3.5,0.0,0.0,0,3,4,67,3,4,62,2,3,102,1,4,47,2,3,43,3,4,33,1,4,110,2,3,23,2,3,43,1,1,1,4,1,2,0,4,55,4,0,1,3,3,2,0,3,58,1,3,5,1,2,1,1,7,6,7,1,1,4,1,1,5,1,6,7,1,1,1,1,1,4,1,4,4,4,4,4,1,3,3,3,2,4,4,4,4,4,2,3,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,1,1,4,1,1,4,4,1,1,4,4,1,train
245096028,3.0,3.0,3.0,3.0,5.0,0.0,1.0,1,3,1,31,1,2,196,2,1,53,1,2,60,2,1,30,3,4,28,1,2,58,2,3,43,1,4,56,1,1,1,4,1,2,0,4,48,4,0,1,3,3,2,0,3,135,1,4,2,5,1,1,1,1,3,1,1,1,1,1,1,2,2,3,5,1,3,1,1,4,4,1,1,4,4,4,4,4,3,2,4,1,1,4,4,4,4,4,4,4,4,1,1,4,1,1,2,1,3,1,1,4,1,1,2,1,4,3,4,4,1,4,1,1,4,4,1,1,3,3,4,train
245206231,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0,3,2,62,1,4,20,1,3,33,2,3,35,1,3,41,2,4,31,3,2,33,2,1,37,3,4,38,1,1,1,4,1,1,1,9,77,3,1,3,3,3,1,2,3,103,2,1,1,8,1,1,1,1,7,1,1,1,1,1,1,5,7,1,7,1,1,1,1,1,4,1,4,4,1,4,1,4,1,1,4,4,4,1,1,4,4,4,1,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,4,1,4,4,1,4,4,1,1,1,4,4,4,1,4,4,4,train
245012556,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0,2,1,18,3,2,52,1,2,32,1,2,286,2,4,32,3,4,30,1,3,36,2,4,46,3,4,47,1,1,1,4,1,2,0,4,74,4,0,5,3,3,2,0,3,43,2, ,3,5,3,2,2,3,3,4, ,2,4,2,2, ,2,3,4,1,2,2,2,2,4,2,4,4, ,4,2,4,3,2,2,2,1,1,1,1,3,4,3,4,4,1,1,4,1,1,4,1,3,1,1,4,1,1,1,1, ,4,2,2, ,3,1,1,4,4,2,1,4,2,4,train
244930926,2.0,3.0,2.0,3.0,2.0,0.0,0.0,1,3,1,58,3,1,47,2,4,50,1,2,53,2,4,38,3,4,69,1,2,31,2,3,48,2,1,60,1,1,1,4,1,2,0,4,92,4,0,1,3,3,2,0,3,122,2,1,5,7,1,2,1,1,7,2,1,1,4,3,3,1,3,7,4,1,3,3,3,3,4,2,3,2,1,3,3,4,1,4,4,4,4,4,4,4,4,4,1,4,4,3,2,2,2,2,2,3,2,3,1,4,1,3,1,1,4,3,4,3,3,3,4,2,2,3,1,1,4,3,4,train
244984997,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1,4,2,79,3,4,78,1,2,56,1,2,167,2,1,46,3,1,23,1,2,36,1,4,40,1,3,61,1,1,1,4,1,2,0,4,69,4,0,5,3,3,2,0,3,90,1,3,6,5,2,1,1,1,1,4,1,1,4,1,1,5,1,3,6,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,3,2,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
245108238,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,61,3,2,103,1,2,51,1,2,74,1,3,56,2,4,32,3,4,65,2,3,41,2,4,56,1,1,1,4,1,2,0,4,46,9,0,1,3,3,2,0,3,47,3,4,2,7,1,2,2,1,7,1,1,3,2,4,2,1,7,7,5,1,2,3,3,2,2,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3,2,2,3,1,3,2,3,2,3, ,3,2,2,2,3,3,3,3,2,2,3,3,3,1,2,2,2,3,2,2,train
245161359,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,4,348,3,1,58,1,2,135,2,4,111,2,4,79,2,4,67,1,4,64,1,3,52,4,3,43,1,1,1,4,1,2,0,4,70,4,0,1,3,3,2,0,3,84,2,3,3,3,2,2,1,7,4,5,1,1,4,4,2,2,4,4,2,1,3,2,2,2,4,2,4,4,2,3,2,3,2,3,2,2,4,4,4,4,2,2,3,3,2,3,3,3,2,3,2,3,2,2,2,3,2,1,2,2,3,4,3,3,3,2,3,2,1,3,2,1,4,4,3,train
245145768,3.0,3.0,2.0,3.0,4.0,0.0,0.0,1,3,1,252,3,4,308,1,4,100,1,2,64,2,4,139,2,4,85,1,4,67,2,3,51,1,2,122,1,1,1,4,1,2,0,4,100,4,0,1,3,3,2,0,3,70,2,3,5,1,2,2,1,6,3,4,1,1,4,2,2,5,1,5,1,1,3,4,4,2,4,1,4,4,4,4,4,4,1,4,4,3,4,4,1,4,4,3,3,4,4,1,1,4,4,1,4,1,1,4,1,4,1,1,3,1,4,4,1,4,4,4,1,1,4,4,4,1,4,3,1,train
245113630,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1,3,2,94,1,4,48,1,2,54,1,2,193,2,1,58,3,1,62,1,4,73,1,3,48,1,4,115,1,1,1,4,1,2,0,4,48,4,0,5,3,3,2,0,3,51,2,3,5,1,2,2,2,6,1,7,1,2,1,2,2,5,2,6,2,1,1,1,1,1,4,1,4,4,1,4,4,4,2,4,4,3,4,4,4,1,2,2,4,4,4,1,1,4,1,1,4,1,4,2,1,4,1,1,1,1,4,4,1,4,1,1,1,1,4,4,2,1,4,4,4,train
245106598,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,3,4,22,3,1,38,3,2,57,4,2,55,2,3,73,3,1,19,1,4,34,1,2,47,1,4,82,1,1,1,4,1,2,0,4,71,4,0,1,3,3,2,0,3,108, ,3,3,5,2, ,1,6,2,3,1,1,1, ,1,1,1,3,1,1,4,1,1,1,4,1,4,4,1,4,4,4,4,1,1,1,1,4,1,1,4,4,1,4,4,1,1,4,1,1,4,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,4,train
226276921,3.0,3.0,4.0,4.0,5.0,1.0,0.0,1,3,1,46,1,2,62,1,3,53,1,4,41,2,3,43,2,4,47,1,2,50,2,3,60,2,4,58,1,1,1,4,1,1,1,4,51,4,0,1,3,3,2,0,3,60,2,3,5,1,2,1,1,4,1,7,1,1,4,1,2,5,1,6,4,1,3,1,1,4,4,1,4,4,2,4,4,4,4,1,1,2,4,3,4,3,3,2,3,3,4,1,1,4,1,1,2,1,2,3,1,4,1,1,2,1,4,4,1,4,4,2,1,1,1,3,1,1,4,3,2,train
245146100,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1,3,4,34,2,1,30,2,3,28,1,2,42,1,4,34,3,1,34,1,2,35,2,3,36,3,4,47,1,1,1,4,1,2,1,4,39,4,0,1,3,3,2,0,3,46,4,1,4,7,1,4,3,1,7,1,1,5,2,5,3,1,7,7,3,1,2,3,3,1,3,1,2,3,3,3,2,3,4,2,2,1,2,1,2,1,2,2,4,3,2,3,2,2,2,2,3,2,3,2,3,2,2,3,2,2,3,3,3,2,2,3,3,3,3,3,2,2,3,2,3,train
245120334,5.0,5.0,3.0,5.0,5.0,1.0,0.0,0,1,4,1,1,4,12,1,4,28,1,4,29,2,4,17,2,3,34,1,4,14,1,3,27,2,4,31,1,1,1,9,1,2,0,4,60,4,0,1,3,3,2,0,3,32,3,4,2,6,1,3,3,2,1,2,2,4,2,3,4,1,3,1,5,1,1,2,2,2,3,1,3,2,2,3,1,2,3,3,3,2,1,1,1,2,3,2,3,3,3,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,4,3,3,3,2,4,1,1,2,4,1,1,3,4,2,train
245086021,4.0,4.0,4.0,4.0,5.0,1.0,1.0,0,3,1,51,1,4,59,1,4,50,1,3,54,1,3,60,3,4,85,1,3,50,2,3,77,3,4,59,1,1,1,4,1,2,0,4,71,4,0,1,3,3,2,0,3,51,2,1,6,7,1,1,2,1,7,1,1,1,1,1,2,5,7,7,4,1,2,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,3,4,1,1,4,4,1,train
245000793,4.0,4.0,5.0,4.0,5.0,1.0,1.0,1,3,2,70,3,4,73,3,4,73,1,2,62,2,3,29,3,4,57,1,2,30,1,3,62,4,3,88,1,1,1,4,1,2,0,4,50,4,0,1,3,3,2,0,3,34,1,3,5,2,2,2,2,3,4,7,1,2,4,2,1,5,1,4,1,1,1,1,1,1,4,1,2,4,1,4,4,1,1,1,4,4,4,4,4,4,2,2,3,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,4,1,1,4,1,1,4,4,1,1,4,4,1,train
245108699,4.0,4.0,4.0,4.0,5.0,1.0,1.0,0,3,4,48,3,4,74,1,4,95,3,4,52,2,1,51,3,4,47,1,4,27,4,3,71,1,3,86,1,1,1,4,1,2,0,4,36,4,0,1,3,3,1,0,3,51,1,3,5,4,2,1,1,1,3,4,1,1,4,1,1,5,1,3,3,1,4,1,1,4,4,1,4,4,1,4,1,4,2,1,4,4,4,4,4,4,4,4,1,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,3,1,1,4,4,2,train
241505082,4.0,4.0,4.0,3.0,4.0,1.0,1.0,1,3,4,135,3,2,45,1,4,31,1,4,46,1,3,29,2,4,172,3,2,23,2,4,83,4,3,50,1,1,1,4,1,2,0,4,61,4,0,1,3,3,7,0,3,41,1,4,5,3,2,1,1,4,3,6,1,1,4,1,1,5,1,4,7,1,4,1,1,4,4,1,4,2,1,4,4,4,4,1,1,1,4,4,4,4,4,4,2,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
245016406,4.0,4.0,5.0,4.0,5.0,1.0,1.0,1,3,1,50,1,2,49,1,2,54,1,4,65,2,3,35,3,4,53,1,4,78,1,4,70,2,4,98,1,1,1,4,1,2,0,4,61,4,0,1,3,3,2,0,3,47,2,5,2,1,2,1,1,6,2,7,1,2,4,2,2,5,2,6,5,1,2,3,3,1,4,1,4,4,2,4,3,1,4,1,1,1,1,4,1,1,2,2,4,3,4,1,1,3,1,1,2,1,3,3,1,4,1,1,1,1,4,4,3,3,3,2,1,1,4,4,1,1,3,3,2,train
245118696,4.0,4.0,5.0,5.0,5.0,1.0,0.0,0,3,2,40,3,2,43,3,4,53,1,2,39,2,4,30,2,4,20,1,2,29,2,4,43,2,3,37,0,3,1,4,1,2,0,4,30,3,2,1,3,3,2,0,3,74,1,7,5,1,2,1,1,7,5,6,1,1,2,2,1,4,2,5,3,2,4,1,1,3,4,1,3,4,1,4,4,4,4,1,1,1,4,2,1,4,2,3,3,4,3,1,2,3,1,2,1,4,2,3,2,3,2,2,1,1,4,4,1,4,4,1,1,1,4,4,2,2,3,3,3,train
122248145,4.0,4.0,2.0,5.0,5.0,1.0,0.0,1,3,4,36,1,4,51,4,3,38,1,2,32,2,4,19,3,1,44,1,4,33,2,4,50,2,4,36,1,1,1,4,1,2,0,4,50,4,0,1,3,3,2,0,3,52,4,3,3,1,2,3,4,5,5,7,2,4,3,3,4,1,4,5,5,1,3,2,1, ,3,1,4,4,1,3,4,3,3,2,2,2,4,4,4,1,2,3,3,4,4,1,1,4,1,1,1,1,1,4,1,4,1,1,1,2,3,3,1,4,4,1,2,2,2,3,1,1,4,4,3,train
